,product_name,product_review,user_rating
2578,Alter Ego,"'A - A dark orange body, with a slightly reddish tinge. Short white head, persistent, with small-bubbled lacing.', '', 'S - The nose is bright fruit, citrus in the form of orange and grapefruit, peach and tropical fruits like mango and pineapple.', '', 'T - The flavor follows, with orange juice and peach flesh front and center, mango and banana notes, and a hint of pith in the finish.', '', 'M - The feel is lush but clean, with a dry close.', '', 'O - One of the finest IPAs out there. It offers great smells, amazing flavors. Superb.'",4.84
2579,Alter Ego,"'The can pour is a densely cloudy crayon yellow. The effervescent cap is very fine. The aroma is strong with pineapple, strawberry and mango. Mango, orange and some grapefruit are large in the flavor. There is significant hop burn, but this is okay. The mouthfeel is very smooth nonetheless. This is a superb NEIPA.'",4.41
2580,Alter Ego,"""Really good, probably the best New England style IPA I have had. Juicy, citrusy, tangy, fruity, smooth, and enough bitterness to not be sweet, an awesome beer all the way around. Often I don't like mosaic, but this is great. I hate to jump on the hype train because that's not what I do, but this beer is simply awesome.""",4.64
2581,Alter Ego,"'Looks like a murky glass of white grapefruit juice with two fingers of pillowy, off white head sitting on top of it. The smell is simply grapefruit, sweet malt and pine. Tastes moderately sweet with a ton of grapefruit and pine. Creamy feel and a lingering bitterness. Fantastic beer.'",4.56
2582,Alter Ego,"'16oz can dated 3/19/19.', '', 'Pours murky gold with an inch of white, whipped white head. Retention is good with dense lacing. Pithy citrus in the nose but subdued. Hints of grapefruit and hard peaches. Medium bodied with a chaulky, chewy mouthfeel. Grapefruit pith with bitter citrus skins on the palate. Finishes with plenty of bitter pith and minimal malt.', '', 'Certainly my least favorite Treehouse so far.'",4.04
2583,Alter Ego,"'Poured from a tallboy can into a Fiddlehead Teku', '', 'L: Thick opaque juice bomb pour. Thick fluffy white head leaves great lacing.', '', 'S: Citrus and tangerine. Lighter tropicals. Juicy and fresh.', '', 'T.F: Light fruit sweetness to start. Strong grapefruit. Tangerine and mango. Apricot and floral notes. Modest bitterness... well balanced and finishing almost dry. Thick and sticky on the mouthfeel. A nice citrus aftertaste stick around a bit.', '', ""O: An elite NEIPA, and it's no secret that these guys make some of the best beer in the world. Fantastic stuff.""",4.52
2584,Alter Ego,"'Canned 8/16/17; drank 9/7/17 @ the Yarchives.', '', 'Opaque dull orange appearance.', '', 'A rough pour yielded a HUGE off-white head; a thick curtain of lace.', '', 'Grapefruit, mild caramel & faint cane sugar notes in the nose.', '', 'Soft, medium mouthfeel.', '', 'Dry wheat & mild strawberry flavors up front; dry grass finish.', '', 'Too dry to really love, but the mouthfeel is perfect. Not an upper echelon NE IPA but slightly above average.'",3.75
2585,Alter Ego,"'Canned on 1/29 , Poured to Birrateque IPA 18OZ Glass on 2/11 .', 'A: Slightly heavy Orange and very haze colour. One finger of could and naice lacing.', 'S: Bright Citrus aroma.', 'T:Orange, Mango, peach and accent of bitterness. Felt malts weight heavy.', 'M:Medium Carbo. Felt like a peach juice. Mild and rich.', 'O: Easy to drink but good complexity of fruitiness and hops notes.', 'Mosaic, Amarillo'",4.35
2586,Alter Ego,"""Traded for this a long time ago, even though I've had sips of it a few times while waiting in line in front of Other Half. Of course, this was and still is one of their classics and even though my can was quite old, I enjoyed the taste and how easily it went down!"", '', 'Not a bad pour to this as the liquid was turbid, dark, and apricot. Tons of head topped this off but that was probably due to how old it was than anything else and the lacing left behind was not thin, aside from a thick collar along the top. Lots of citrus, tropical fruit, dank hops, and some forest in the nose as this was a bit heavier than I would have liked. Some rind, pith, and dough from the malt came into the taste as this was quite full and balanced, with a good amount of citrus slickness present to keep the Mosaic from dominating. Somewhat soft, the carbonation was light as well as the juice lingered for a while but was never too sweet...', '', 'Not a lot of booze in this one, though it felt stronger than 6.80% ABV. Canned on 1/26/17 (yes, I\'m behind!) with ""JOEY JO JO"" written above it and ""JR. SHABADOO"" written below it, this typical of Tree House\'s efforts but not as good as their more popular offerings. Not a letdown here by any means but the Mosaic didn\'t add any appeal to me...'",4.25
2587,Alter Ego,"'This beer pours an opaque amber/gold, with a frothy head. The smell is subtle compared to the burst of flavors one notices when sipping this beer. As mentioned, the taste has a whole host of flavors, including melon, pine, and a burst of various citrus fruits. This beer really hides the high alcohol content with some many different flavors.'",4.74
2588,Alter Ego,"'Pint can dated 11/06/18 - poured into a snifter at about 44F. Huge thanks to Matt for this one.', '', 'Pours a very deep bronze honey color -99% opaque, with the slightest translucent gleam to it. Barely a finger of bone white head quickly settles to a small island and a sudsy collar.', '', 'Nose is beautiful on this. Honey biscuit sweetness, big melon, some subtle grape, berries, peaches, papaya, a little mango, a hint of passionfruit, some dank undertones, some pine resin. Smells sweet and hoppy.', '', ""Palate opens up with that big melon with an almost equal dose of pine. Followed closely by a good dose of guava, some peach, honeysuckle, a little mango, some berry notes, a touch of white grape, and some grassy tones too. Not oniony grass notes, but rather green, fresh, floral grassiness. There's a good malt sweetness through it all, until the late finish, where a pine oil/resinous bitterness bites in, and slowly takes it from there. Finish lingers quite a while."", '', 'Mouthful is full, very soft, and a little bit fluffy. Feels like a Tree House beer. Not their fluffiest by any means, but still nice and round and soft. Liquid suede. A fine and gentle carbonation gives just enough tingle to keep this moving and alive.', '', 'Overall, a great IPA from Tree House. Not quite as good as Julius, in my.own opinion, and a little more complex than Green, perhaps, although I still prefer Green a little. Still a top tier IPA, and one I would gladly reach for again.'",4.29
2589,Alter Ego,"'Thanks goes out to colby600 for this brew.', '', '16 oz. Can', 'Canned On: 10/10/18', '', 'Poured into a Tree House glass a very nice cloudy pale yellow color, very nice carbonation, with a very nice thick/creamy two-finger off-white head, which also leaves some very nice creamy sticky lacing behind. The nose is hoppy, malty, with a very nice citrus complex (orange, tangerine, mango, grapefruit, pineapple, apricot), very nice diesel like. The taste is very nice hoppy, malty, with a very nice citrus complex (orange, tangerine, mango, grapefruit, pineapple, apricot) very nice diesel like. Medium body, ABV hidden very nicely, with a very nice little dry/bitter finish. Overall, this is a very very tasty brew. Orange Julius! Addictive! MilkShake! Thanks Bill!'",4.75
2590,Alter Ego,"'Trillium in a Tree House can. Sharp and fresh. Would try again, but I prefer Sap. Basically what you’d find at the brewery 90 min up the road. Can’t complain, an outstanding beer.'",4.49
2591,Alter Ego,"'Canned 11/06/18 ""TIM BUCKANOWSKI""', '', 'Picked up a few cans at the brewery. What can I say? Just something special about what TH does with their IPAs. This is as thick as fresh-squeezed orange juice and even more opaque with insane lacing. Aromas and flavors are off the charts. Zero bitterness but massive tropical fruit. A bit sticky yet super refreshing/juicy. Bonkers.'",4.77
2592,Alter Ego,"'I gave this one a lower rating at first, but I think it improved with a month or so of aging after canning. The citrus flavors are more pronounced with a little time.'",4.5
2593,Miami Madness,"""A decent brew that is way over hyped and way over rated. Don't get me wroing, it's good, it's just not THAT good. There is a lot going on in this beer, some pleasant, some not. Worth the try!""",4
2594,Miami Madness,"""On tap at Lulu's in Allston, MA."", '', 'Looks like a well-made NEIPA in the glass with a lovely stiff-peak eggwhite head that retains surprisingly well for the style. Aromas scream passion fruit, mango, and guava. Just a hint of pale malt character coming through. The passion fruit is strong in the flavors, too. Perhaps a hair on the tart side, had a bit of an apple cider vinegar character. Refreshing and quite drinkable. I definitely have my qualms with beers that are so heavily fruited they just take like unsweetened fruit spritzers, but I have to respect this one for how damn far they took it. This seems to be a slightly different recipe, the ABV is now 7%.', '', '88/100'",4.39
2595,Miami Madness,"'Amazing how much fruit goes into this beer. Tastes a bit sour, but also sweet with loads of mango, guava, and passion fruit. This was tart, but not too acidic - an amazing balance of flavors. Love the bottle art as well.'",4.63
2596,Miami Madness,"'Aroma doesn’t have too much working on it besides your typical citrus funk & dry yeast found in Berliners...taste has lots of bright guava, just the right level of tartness but just a little too much saccharine / sugar on the back palate'",4.42
2597,Miami Madness,"""On tap at Blind Tiger at the New Year's Eve party. This is pretty much a perfect Berliner-style in every way. Tart, but not sour, with a nice, fluffy feel, and so drinkable. An incredible beer all around.""",4.61
